match_id,date,venue,teams,match_type,toss_winner,toss_decision,winner,player_of_match
1157377,2018-11-04,Dubai International Cricket Stadium,"Pakistan, New Zealand",T20,Pakistan,bat,Pakistan,Babar Azam
1157710,2018-09-21,Colts Cricket Club Ground,"Sri Lanka, India",T20,India,field,,
1157711,2018-09-22,Colombo Cricket Club Ground,"Sri Lanka, India",T20,India,field,India,
1157712,2018-09-24,Colombo Cricket Club Ground,"Sri Lanka, India",T20,India,field,India,
1157713,2018-09-25,Chilaw Marians Cricket Club Ground,"India, Sri Lanka",T20,Sri Lanka,field,India,
1157759,2018-11-04,Eden Gardens,"West Indies, India",T20,India,field,India,Kuldeep Yadav
1157760,2018-11-06,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,"India, West Indies",T20,West Indies,field,India,RG Sharma
1157761,2018-11-11,"MA Chidambaram Stadium, Chepauk","West Indies, India",T20,West Indies,bat,India,S Dhawan
1158071,2019-03-05,"Darren Sammy National Cricket Stadium, St Lucia","West Indies, England",T20,England,field,England,JM Bairstow
1158072,2019-03-08,"Warner Park, St Kitts","West Indies, England",T20,West Indies,field,England,SW Billings
1158073,2019-03-10,"Warner Park, St Kitts","West Indies, England",T20,West Indies,bat,England,DJ Willey
1158344,2018-08-20,Botswana Cricket Association Oval 1,"Botswana, Lesotho",T20,Lesotho,field,Botswana,B Mpedi
1158345,2018-08-20,Botswana Cricket Association Oval 2,"Malawi, Namibia",T20,Namibia,field,Namibia,
1158348,2018-08-21,Botswana Cricket Association Oval 1,"Sierra Leone, Namibia",T20,Namibia,field,Namibia,
1158349,2018-08-21,Botswana Cricket Association Oval 2,"Mozambique, Lesotho",T20,Lesotho,field,Mozambique,
1158350,2018-08-21,Botswana Cricket Association Oval 1,"Mozambique, Botswana",T20,Mozambique,bat,Botswana,
1158352,2018-08-23,Botswana Cricket Association Oval 1,"Botswana, Sierra Leone",T20,Sierra Leone,field,Sierra Leone,
1158353,2018-08-23,Botswana Cricket Association Oval 2,"Mozambique, Namibia",T20,Mozambique,bat,Namibia,
1158354,2018-08-23,"Botswana Cricket Association Oval 1, Gaborone","Namibia, Lesotho",T20,Lesotho,field,Namibia,
1158355,2018-08-23,Botswana Cricket Association Oval 2,"Sierra Leone, Malawi",T20,Sierra Leone,bat,Sierra Leone,
1158356,2018-08-24,Botswana Cricket Association Oval 1,"Sierra Leone, Lesotho",T20,Sierra Leone,bat,Sierra Leone,
1158358,2018-08-24,Botswana Cricket Association Oval 1,"Botswana, Namibia",T20,Namibia,field,Namibia,
1158359,2018-08-25,Botswana Cricket Association Oval 1,"Lesotho, Malawi",T20,Malawi,field,Malawi,
1158361,2018-08-25,Botswana Cricket Association Oval 1,"Sierra Leone, Namibia",T20,Namibia,field,Namibia,
1161231,2018-10-25,Kinrara Academy Oval,"Australia, Pakistan",T20,Australia,bat,Australia,S Molineux
1161232,2018-10-27,Kinrara Academy Oval,"Pakistan, Australia",T20,Australia,field,Australia,G Wareham
1161233,2018-10-29,Kinrara Academy Oval,"Pakistan, Australia",T20,Australia,field,Australia,AJ Healy
1162727,2018-10-22,Tolerance Oval,"United Arab Emirates, Australia",T20,United Arab Emirates,bat,Australia,DJM Short
1168020,2019-06-21,County Ground,"England, West Indies",T20,England,bat,England,DN Wyatt
1168026,2019-07-26,County Ground,"England, Australia",T20,England,field,Australia,MM Lanning
1168027,2019-07-28,"County Ground, Hove","England, Australia",T20,England,bat,Australia,EA Perry
1168028,2019-07-31,County Ground,"England, Australia",T20,Australia,field,England,KH Brunt
1168160,2019-02-01,Newlands,"South Africa, Sri Lanka",T20,Sri Lanka,bat,South Africa,D van Niekerk
1168162,2019-02-06,SuperSport Park,"South Africa, Sri Lanka",T20,Sri Lanka,field,South Africa,S Luus
1168247,2019-02-24,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"India, Australia",T20,Australia,field,Australia,NM Coulter-Nile
1168248,2019-02-27,M.Chinnaswamy Stadium,"India, Australia",T20,Australia,field,Australia,GJ Maxwell
1168521,2019-07-12,"Bready Cricket Club, Magheramason","Ireland, Zimbabwe",T20,Ireland,field,Ireland,
1168522,2019-07-14,Bready,"Ireland, Zimbabwe",T20,Zimbabwe,field,Zimbabwe,
1170457,2019-01-31,ICC Academy,"United Arab Emirates, Nepal",T20,Nepal,field,United Arab Emirates,Shaiman Anwar
1170458,2019-02-01,ICC Academy,"United Arab Emirates, Nepal",T20,United Arab Emirates,bat,Nepal,DS Airee
1170459,2019-02-03,ICC Academy,"United Arab Emirates, Nepal",T20,United Arab Emirates,field,Nepal,Karan KC
1172163,2019-03-04,Barsapara Cricket Stadium,"India, England",T20,India,field,England,TT Beaumont
1172164,2019-03-07,Barsapara Cricket Stadium,"India, England",T20,England,field,England,DN Wyatt
1172165,2019-03-09,Barsapara Cricket Stadium,"India, England",T20,England,bat,England,KL Cross
1172469,2019-01-31,Southend Club Cricket Stadium,"Pakistan, West Indies",T20,West Indies,bat,West Indies,DJS Dottin
1172470,2019-02-01,Southend Club Cricket Stadium,"Pakistan, West Indies",T20,Pakistan,bat,,SA Campbelle
1172471,2019-02-03,Southend Club Cricket Stadium,"Pakistan, West Indies",T20,Pakistan,bat,Pakistan,Nida Dar
1172505,2019-02-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Netherlands, Scotland",T20,Netherlands,field,Netherlands,TP Visee
1172506,2019-02-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Oman, Ireland",T20,Oman,field,Ireland,PR Stirling
1172507,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Oman, Netherlands",T20,Netherlands,field,Netherlands,RE van der Merwe
1172508,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Ireland, Scotland",T20,Scotland,field,Scotland,KJ Coetzer
1172509,2019-02-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Ireland, Netherlands",T20,Ireland,field,Ireland,A Balbirnie
1172510,2019-02-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Oman, Scotland",T20,Scotland,field,Scotland,A Neill
1172910,2019-02-18,Terdthai Cricket Ground,"Thailand, China",T20,Thailand,field,Thailand,C Sutthiruang
1172911,2019-02-18,Asian Institute of Technology Ground,"Kuwait, Malaysia",T20,Kuwait,field,Malaysia,Mas Elysa
1172912,2019-02-18,Asian Institute of Technology Ground,"Hong Kong, United Arab Emirates",T20,United Arab Emirates,bat,United Arab Emirates,S Venkataraman
1172913,2019-02-19,Terdthai Cricket Ground,"Malaysia, Nepal",T20,Nepal,bat,Nepal,SR Magar
1172914,2019-02-19,Terdthai Cricket Ground,"China, Hong Kong",T20,China,field,China,YS To
1172915,2019-02-19,Asian Institute of Technology Ground,"Kuwait, United Arab Emirates",T20,United Arab Emirates,bat,United Arab Emirates,CR Seneviratna
1172916,2019-02-21,Terdthai Cricket Ground,"Malaysia, United Arab Emirates",T20,United Arab Emirates,bat,United Arab Emirates,CR Seneviratna
1172917,2019-02-21,Asian Institute of Technology Ground,"Thailand, Nepal",T20,Thailand,bat,Thailand,C Sutthiruang
1172918,2019-02-21,Asian Institute of Technology Ground,"China, Kuwait",T20,China,field,China,Zhang Chan
1172919,2019-02-22,Terdthai Cricket Ground,"Nepal, United Arab Emirates",T20,United Arab Emirates,bat,Nepal,Nary Thapa
1172920,2019-02-22,Asian Institute of Technology Ground,"Thailand, Hong Kong",T20,Thailand,bat,Thailand,N Chaiwai
1172921,2019-02-22,Terdthai Cricket Ground,"China, Malaysia",T20,Malaysia,bat,China,F Song
1172922,2019-02-24,Terdthai Cricket Ground,"China, United Arab Emirates",T20,China,field,United Arab Emirates,S Venkataraman
1172923,2019-02-24,Asian Institute of Technology Ground,"Thailand, Kuwait",T20,Kuwait,bat,Thailand,S Tippoch
1172924,2019-02-24,Asian Institute of Technology Ground,"Hong Kong, Nepal",T20,Hong Kong,bat,Nepal,Nary Thapa
1172925,2019-02-25,Terdthai Cricket Ground,"Thailand, Malaysia",T20,Malaysia,field,Thailand,N Chaiwai
1172926,2019-02-25,Terdthai Cricket Ground,"China, Nepal",T20,China,field,Nepal,SR Magar
1172927,2019-02-25,Asian Institute of Technology Ground,"Hong Kong, Kuwait",T20,Hong Kong,field,Hong Kong,M Yousaf
1172929,2019-02-27,Asian Institute of Technology Ground,"Kuwait, Nepal",T20,Kuwait,field,Nepal,RC Belbashi
1172930,2019-02-27,Asian Institute of Technology Ground,"Thailand, United Arab Emirates",T20,Thailand,bat,Thailand,
1173048,2020-02-21,Sydney Showground Stadium,"Australia, India",T20,Australia,field,India,Poonam Yadav
1173049,2020-02-22,W.A.C.A. Ground,"Thailand, West Indies",T20,Thailand,bat,West Indies,SR Taylor
1173050,2020-02-22,W.A.C.A. Ground,"New Zealand, Sri Lanka",T20,New Zealand,field,New Zealand,HNK Jensen
1173051,2020-02-23,W.A.C.A. Ground,"England, South Africa",T20,South Africa,field,South Africa,D van Niekerk
1173052,2020-02-24,W.A.C.A. Ground,"Australia, Sri Lanka",T20,Sri Lanka,bat,Australia,RL Haynes
1173053,2020-02-24,W.A.C.A. Ground,"Bangladesh, India",T20,Bangladesh,field,India,Shafali Verma
1173054,2020-02-26,Manuka Oval,"England, Thailand",T20,Thailand,field,England,HC Knight
1173055,2020-02-26,Manuka Oval,"Pakistan, West Indies",T20,West Indies,bat,Pakistan,Javeria Khan
1173056,2020-02-27,Junction Oval,"India, New Zealand",T20,New Zealand,field,India,Shafali Verma
1173057,2020-02-27,Manuka Oval,"Australia, Bangladesh",T20,Australia,bat,Australia,AJ Healy
1173058,2020-02-28,Manuka Oval,"South Africa, Thailand",T20,South Africa,bat,South Africa,L Lee
1173059,2020-02-28,Manuka Oval,"England, Pakistan",T20,Pakistan,field,England,HC Knight
1173060,2020-02-29,Junction Oval,"Bangladesh, New Zealand",T20,New Zealand,bat,New Zealand,HNK Jensen
1173061,2020-02-29,Junction Oval,"India, Sri Lanka",T20,Sri Lanka,bat,India,RP Yadav
1173062,2020-03-01,Sydney Showground Stadium,"Pakistan, South Africa",T20,South Africa,bat,South Africa,L Wolvaardt
1173063,2020-03-01,Sydney Showground Stadium,"England, West Indies",T20,England,bat,England,NR Sciver
1173064,2020-03-02,Junction Oval,"Bangladesh, Sri Lanka",T20,Bangladesh,bat,Sri Lanka,HASD Siriwardene
1173065,2020-03-02,Junction Oval,"Australia, New Zealand",T20,New Zealand,field,Australia,G Wareham
1173066,2020-03-03,Sydney Showground Stadium,"Pakistan, Thailand",T20,Thailand,bat,,
1173069,2020-03-05,Sydney Cricket Ground,"Australia, South Africa",T20,South Africa,field,Australia,MM Lanning
1173070,2020-03-08,Melbourne Cricket Ground,"Australia, India",T20,Australia,bat,Australia,AJ Healy
1176435,2019-03-24,P Sara Oval,"Sri Lanka, England",T20,Sri Lanka,bat,England,
1176436,2019-03-26,P Sara Oval,"Sri Lanka, England",T20,Sri Lanka,bat,England,
1176437,2019-03-28,P Sara Oval,"Sri Lanka, England",T20,Sri Lanka,field,England,
1176792,2019-03-22,Amini Park,"Papua New Guinea, Philippines",T20,Philippines,field,Papua New Guinea,A Vala
1176793,2019-03-22,Amini Park,"Papua New Guinea, Vanuatu",T20,Vanuatu,bat,Papua New Guinea,TP Ura
1176794,2019-03-23,Amini Park,"Philippines, Vanuatu",T20,Vanuatu,bat,Vanuatu,
1176795,2019-03-23,Amini Park,"Papua New Guinea, Philippines",T20,Papua New Guinea,bat,,
1176796,2019-03-24,Amini Park,"Philippines, Vanuatu",T20,Vanuatu,field,Philippines,DC Smith
1176797,2019-03-24,Amini Park,"Papua New Guinea, Vanuatu",T20,Vanuatu,bat,Papua New Guinea,L Siaka
1177018,2019-05-15,LC de Villiers Oval,"South Africa, Pakistan",T20,Pakistan,field,Pakistan,Nida Dar
1177019,2019-05-18,City Oval,"South Africa, Pakistan",T20,Pakistan,bat,South Africa,L Lee
1177020,2019-05-19,City Oval,"South Africa, Pakistan",T20,Pakistan,field,Pakistan,Iram Javed
1177021,2019-05-22,Willowmoore Park,"South Africa, Pakistan",T20,South Africa,field,South Africa,L Lee
1177022,2019-05-23,Willowmoore Park,"South Africa, Pakistan",T20,South Africa,field,South Africa,L Lee
1177484,2019-03-15,ICC Academy,"United Arab Emirates, United States of America",T20,United Arab Emirates,field,,
1177485,2019-03-16,ICC Academy,"United Arab Emirates, United States of America",T20,United Arab Emirates,bat,United Arab Emirates,Shaiman Anwar
1178996,2019-05-25,Sportpark Maarschalkerweerd,"Germany, Italy",T20,Italy,field,Italy,
1179016,2019-04-01,United Cricket Club Ground,"Namibia, Botswana",T20,Namibia,field,Namibia,
1179017,2019-04-03,United Cricket Club Ground,"Namibia, Botswana",T20,Namibia,bat,Namibia,
1179018,2019-04-03,United Cricket Club Ground,"Namibia, Botswana",T20,Namibia,bat,Namibia,
1179610,2019-04-02,United Cricket Club Ground,"Namibia, Botswana",T20,Botswana,field,Namibia,
1179611,2019-04-02,United Cricket Club Ground,"Namibia, Botswana",T20,Botswana,bat,Namibia,
1182642,2019-05-05,Old Hararians,"Zimbabwe, Mozambique",T20,Zimbabwe,bat,Zimbabwe,SM Mayers
1182644,2019-05-05,Old Hararians,"Sierra Leone, Uganda",T20,Uganda,bat,Uganda,D Busingye
1182646,2019-05-06,Old Hararians,"Mozambique, Nigeria",T20,Nigeria,field,Nigeria,B Etim
1182648,2019-05-06,Old Hararians,"Namibia, Uganda",T20,Uganda,field,Namibia,I van Zyl
1182649,2019-05-06,Takashinga Sports Club,"Zimbabwe, Tanzania",T20,Zimbabwe,bat,Zimbabwe,SM Mayers
1182650,2019-05-08,Old Hararians,"Mozambique, Rwanda",T20,Mozambique,bat,Rwanda,H Ishimwe
1182652,2019-05-08,Old Hararians,"Kenya, Uganda",T20,Uganda,bat,Uganda,C Aweko
1182653,2019-05-08,Takashinga Sports Club,"Namibia, Sierra Leone",T20,Sierra Leone,bat,Namibia,M Short
1182654,2019-05-09,Old Hararians,"Zimbabwe, Rwanda",T20,Zimbabwe,bat,Zimbabwe,M Mupachikwa
1182656,2019-05-11,Old Hararians,"Zimbabwe, Nigeria",T20,Nigeria,bat,Zimbabwe,N Mutasa
1182657,2019-05-11,Takashinga Sports Club,"Rwanda, Tanzania",T20,Tanzania,bat,Tanzania,FO Kibasu
1182658,2019-05-12,Harare Sports Club,"Zimbabwe, Namibia",T20,Namibia,field,Zimbabwe,CS Mugeri-Tiripano
1182904,2019-05-06,"Ground 1, Independence Park","Vanuatu, Papua New Guinea",T20,Papua New Guinea,bat,Papua New Guinea,R Oa
1182905,2019-05-06,"Ground 2, Independence Park","Indonesia, Japan",T20,Japan,bat,Indonesia,Y Anggraeni
1182906,2019-05-06,"Ground 1, Independence Park","Indonesia, Papua New Guinea",T20,Indonesia,bat,Papua New Guinea,NM Ambo
1182909,2019-05-07,"Ground 2, Independence Park","Fiji, Papua New Guinea",T20,Fiji,bat,Papua New Guinea,R Oa
1182912,2019-05-09,"Ground 1, Independence Park","Vanuatu, Samoa",T20,Vanuatu,bat,Samoa,RSM Lili'i
1182913,2019-05-09,"Ground 2, Independence Park","Fiji, Japan",T20,Japan,bat,Japan,N Tokizawa
1182914,2019-05-09,"Ground 1, Independence Park","Japan, Papua New Guinea",T20,Japan,bat,Papua New Guinea,K Arua
1182916,2019-05-10,"Ground 1, Independence Park","Fiji, Indonesia",T20,Indonesia,field,Indonesia,N Sitompul
1182917,2019-05-10,"Ground 2, Independence Park","Vanuatu, Japan",T20,Japan,bat,Vanuatu,N Navaika
1182918,2019-05-10,"Ground 1, Independence Park","Papua New Guinea, Samoa",T20,Papua New Guinea,field,Papua New Guinea,K Arua
1183510,2019-09-29,North Sydney Oval,"Australia, Sri Lanka",T20,Australia,bat,Australia,BL Mooney
1183511,2019-09-30,North Sydney Oval,"Australia, Sri Lanka",T20,Sri Lanka,bat,Australia,BL Mooney
1183512,2019-10-02,North Sydney Oval,"Australia, Sri Lanka",T20,Australia,bat,Australia,AJ Healy
1183524,2019-10-27,Adelaide Oval,"Australia, Sri Lanka",T20,Sri Lanka,field,Australia,DA Warner
1183525,2019-10-30,"Brisbane Cricket Ground, Woolloongabba","Australia, Sri Lanka",T20,Sri Lanka,bat,Australia,DA Warner
1183526,2019-11-01,Melbourne Cricket Ground,"Australia, Sri Lanka",T20,Australia,field,Australia,DA Warner
1183527,2019-11-03,Sydney Cricket Ground,"Australia, Pakistan",T20,Australia,field,,
1183528,2019-11-05,Manuka Oval,"Australia, Pakistan",T20,Pakistan,bat,Australia,SPD Smith
1183529,2019-11-08,Perth Stadium,"Australia, Pakistan",T20,Australia,field,Australia,SA Abbott
1183543,2020-01-31,Manuka Oval,"England, India",T20,India,field,India,HC Knight
1183544,2020-02-01,Manuka Oval,"Australia, England",T20,Australia,field,,HC Knight
1183545,2020-02-02,Manuka Oval,"Australia, India",T20,Australia,field,Australia,EA Perry
1183546,2020-02-07,Junction Oval,"England, India",T20,England,field,England,A Shrubsole
1183547,2020-02-08,Junction Oval,"Australia, India",T20,India,field,India,A Gardner
1183548,2020-02-09,Junction Oval,"Australia, England",T20,England,field,Australia,S Molineux
1183549,2020-02-12,Junction Oval,"Australia, India",T20,Australia,bat,Australia,JL Jonassen
1183856,2019-05-18,Central Broward Regional Park Stadium Turf Ground,"United States of America, Canada",T20,Canada,field,United States of America,U Iftikhar
1183857,2019-05-19,Central Broward Regional Park Stadium Turf Ground,"United States of America, Canada",T20,United States of America,bat,United States of America,S Sriharsha
1184258,2019-05-20,Kyambogo Cricket Oval,"Ghana, Namibia",T20,Namibia,field,Namibia,SJ Baard
1184260,2019-05-20,Lugogo Cricket Oval,"Uganda, Botswana",T20,Botswana,field,Uganda,A Otwani
1184261,2019-05-21,Kyambogo Cricket Oval,"Ghana, Kenya",T20,Ghana,field,Kenya,RR Patel
1184262,2019-05-21,Kyambogo Cricket Oval,"Uganda, Namibia",T20,Namibia,bat,Namibia,K Birkenstock
1184263,2019-05-21,Lugogo Cricket Oval,"Botswana, Nigeria",T20,Nigeria,bat,Nigeria,I Danladi
1184266,2019-05-23,Kyambogo Cricket Oval,"Uganda, Ghana",T20,Ghana,bat,Uganda,Riazat Ali Shah
1184900,2019-05-22,Kyambogo Cricket Oval,"Ghana, Nigeria",T20,Ghana,field,Nigeria,VD Adewoye
1184901,2019-05-22,Kyambogo Cricket Oval,"Botswana, Namibia",T20,Botswana,bat,Namibia,C Viljoen
1184902,2019-05-22,Lugogo Cricket Oval,"Uganda, Kenya",T20,Kenya,bat,Kenya,RR Patel
1185154,2019-05-26,YMCA Cricket Club,"Ireland, West Indies",T20,West Indies,bat,West Indies,
1185155,2019-05-28,Sydney Parade,"Ireland, West Indies",T20,West Indies,bat,West Indies,
1185156,2019-05-29,Sydney Parade,"Ireland, West Indies",T20,Ireland,field,West Indies,
1185181,2019-06-15,King George V Sports Ground,"Guernsey, Germany",T20,Germany,field,Germany,
1185182,2019-06-17,King George V Sports Ground,"Denmark, Norway",T20,Denmark,bat,Denmark,SA Ahmad
1185184,2019-06-16,King George V Sports Ground,"Denmark, Jersey",T20,Denmark,field,Jersey,
1185185,2019-06-16,College Field,"Guernsey, Italy",T20,Guernsey,field,Italy,
1185186,2019-06-16,King George V Sports Ground,"Jersey, Norway",T20,Jersey,bat,Jersey,BDH Stevens
1185187,2019-06-18,King George V Sports Ground,"Guernsey, Denmark",T20,Guernsey,field,,
1185188,2019-06-20,College Field,"Germany, Norway",T20,Germany,field,Germany,CAJ Meschede
1185190,2019-06-20,College Field,"Germany, Jersey",T20,Germany,field,Germany,B Ward
1185191,2019-06-19,King George V Sports Ground,"Guernsey, Norway",T20,Guernsey,field,Guernsey,
1185192,2019-06-19,College Field,"Italy, Jersey",T20,Italy,field,Jersey,
1185193,2019-06-19,King George V Sports Ground,"Denmark, Germany",T20,Germany,field,Germany,
1185313,2020-02-12,Buffalo Park,"South Africa, England",T20,England,field,South Africa,L Ngidi
1185314,2020-02-14,Kingsmead,"South Africa, England",T20,South Africa,field,England,MM Ali
1185315,2020-02-16,SuperSport Park,"South Africa, England",T20,South Africa,bat,England,EJG Morgan
1185316,2020-02-21,The Wanderers Stadium,"South Africa, Australia",T20,South Africa,field,Australia,AC Agar
1185317,2020-02-23,St George's Park,"South Africa, Australia",T20,South Africa,bat,South Africa,Q de Kock
1185318,2020-02-26,Newlands,"South Africa, Australia",T20,South Africa,field,Australia,MA Starc
1186488,2019-06-24,Kinrara Academy Oval,"Malaysia, Thailand",T20,Malaysia,field,Malaysia,M Syahadat Ramli
1186490,2019-06-26,Kinrara Academy Oval,"Maldives, Thailand",T20,Thailand,bat,Maldives,MNR Cooray
1186491,2019-06-27,Kinrara Academy Oval,"Malaysia, Thailand",T20,Thailand,bat,Malaysia,Anwar Rahman
1186492,2019-06-28,Kinrara Academy Oval,"Malaysia, Maldives",T20,Malaysia,bat,,
